chunk_id,book_title,chapter_title,section_title,page_start,page_end,chunk_title,topic_type,cleaned_text,keywords,citation_anchor
M_YLSMX_V1_0271,园林树木学,第11章 园林树木的修剪与整形,11.5.1 松柏类的剪整,165,165,松柏类打枝量与中央领导干保护,summary,一般言之，对松柏类树种多不行修剪整形或仅采取自然式整形的方式，每年仅将病枯枝剪除即可。在园林局部中亦有行人工形体式整形的。在大面积绿化成林栽植中，值得注意的是“打枝”问题。因为松柏类的自然疏枝活动过程较慢，所以常施行人工打枝工作。衰弱枝剪除，有利通风、透光、减少病虫感染率，且有利于形成无节疤的良材，并能适当产生一些薪炭材供给附近居民。问题在于打枝量的多少。许多地方习惯于大量打枝，仅保留一个很小的树冠，这样势必严重影响到植株的生长。打枝量究竟多少才属适当呢？这是与树种的生长特性有密切关系的。,松柏类；修剪整形；自然式整形；人工打枝；病枯枝；中央领导干；树冠,园林树木学-第11章 园林树木的修剪与整形-11.5.1 松柏类的剪整-165-165
M_YLSMX_V1_0272,园林树木学,第11章 园林树木的修剪与整形,11.5.1 松柏类的剪整,165,165,松柏类树冠剪除量对生长的影响,summary,Takahara认为对日本扁柏和柳杉施行中度的打枝后，对生长的影响不大。Slobaugh对美国赤松做试验，分别将树冠修剪除30%、50%、70%、90%，经过5年后，发现仅是去除树冠90%的树木的高度生长有显著减弱现象，而修去30%～70%树冠的树，在高生长方面仅有很小的差异。如此看来，似乎可以实行相当重度的打枝；其实不然，因为有些人又观察到，施行相当重度的打枝后，树木的高生长量不显著降低，但是干部的直径生长却显著减少了。例如Young和Kramer研究火炬松，Lehtpere研究花旗松均发现有此现象。因此在打枝时必须根据栽培目的，既考虑到树高的生长，又考虑对树干加粗生长的影响。Luckhoff曾发现针叶树去掉25%的树冠后，不会影响其高度及直径的生长，而去掉50%的树冠就会减少直径的生长，但是不减少高度的生长。Dahms亦认为对许多种针叶树种来讲，可以去掉树冠的1/3，而对高生长及直径生长减少不显著。对园林中独植的针叶树而言，除有特殊要求呈自然风致形者外，由于绝大多数均有主导枝、且生长较慢，故应注意小心保护中央领导干勿使受伤害。,打枝量；树冠；高度生长；直径生长；针叶树；中央领导干；火炬松；花旗松,园林树木学-第11章 园林树木的修剪与整形-11.5.1 松柏类的剪整-165-165
M_YLSMX_V1_0273,园林树木学,第11章 园林树木的修剪与整形,11.5.2 庭荫树与行道树的剪整,166,166,庭荫树和行道树主干高度与树冠比例,summary,一般言之，对树冠不加专门的整形工作而多采用自然树形。庭荫树（shade tree）的主干高度应与周围环境的要求相适应，一般无固定的规定而主要视树种的生长习性而定。行道树（street tree）的主干高度以不妨碍车辆及行人通行为主，一般以2.5～4m为宜。庭荫树与行道树树冠与树高的比例大小，视树种及绿化要求而异。庭荫树等独栽树木的树冠以尽可能大些为宜，不仅能充分发挥其观赏效果而且对一些树干皮层较薄的种类，如七叶树、白皮松等，可有防止日烧伤害干皮的作用。故树冠以占树高的2/3以上为佳，而以不小于1/2为宜。行道树的树冠高度以占全树高的1/2～1/3为宜，如过小则会影响树木的生长量及健康状况。,庭荫树；行道树；主干高度；树冠比例；车辆通行；日烧；树高,园林树木学-第11章 园林树木的修剪与整形-11.5.2 庭荫树与行道树的剪整-166-166
M_YLSMX_V1_0274,园林树木学,第11章 园林树木的修剪与整形,11.5.2 庭荫树与行道树的剪整,166,166,行道树整形方式和具体修剪,summary,行道树的整形方式虽多采用自然形，但由于特殊的要求或风俗习惯等原因，亦有采用人工形体式的。尤其是行道树，由于空中电线等设施物的阻碍，常严重限制了树冠的发展。例如上海市的行道树大都整剪成杯状。行道树树冠过小，不但影响了其遮阴等卫生防护功能而且常致寿命短促，故最近不少城市已在注意如何解决行道树与地上、地下管线的矛盾，以达到扩大树冠的目的。上海及杭州已运用“开弄堂”（即将树冠剪整成V字形，使电线从空隙中穿过）、“伞股式复壮”（即疏剪主枝，使主枝穿过电线层之上方）等方法来促使树冠适当扩大，但由于台风以及地下水过高等关系，仍然严重地限制了树冠的高度。庭荫树与行道树在具体修剪时，除人工形体式需每年用很多的劳力进行休眠期修剪以及夏季生长期修剪外，对自然式树冠则每年或隔年将病、枯枝及扰乱树形的枝条剪除，对老、弱枝行短剪、给予刺激使之增强生长势。对于基部发生的萌蘖以及主干上由不定芽发生的冗枝，均应一一剪除。,行道树；自然形；人工形体式；空中电线；杯状；开弄堂；伞股式复壮；萌蘖,园林树木学-第11章 园林树木的修剪与整形-11.5.2 庭荫树与行道树的剪整-166-166
M_YLSMX_V1_0275,园林树木学,第11章 园林树木的修剪与整形,11.5.3 灌木类的剪整,166,166,灌木类按生长发育习性的剪整方式,summary,按树种的生长发育习性，可分为下述几类剪整方式：先开花后发叶的种类，可在春季开花后修剪老枝并保持理想树姿。对毛樱桃、榆叶梅等枝条稠密的种类，可适当疏剪弱枝、病枯枝。用重剪进行枝条的更新，用轻剪维持树形。对于具有拱形枝的种类，如连翘、迎春等，可将老枝重剪，促进发生强壮的新条以充分发挥其树姿特点。花开于当年新梢的种类，可在冬季或早春剪整。如八仙花、山梅花等可行重剪使新梢强健。如月季、珍珠梅等可达到在生长季中开花不绝的，除早春重剪老枝外，并应在花后将新梢修剪，以便再次发枝开花。观赏枝条及观叶的种类，应在冬季或早春施行重剪，以后行轻剪，使萌发多数枝及叶。又如红瑞木等耐寒的观枝植物，可在早春修剪，以便令枝充分发挥观赏作用。萌芽力极强的种类或冬季易干梢的种类，可在冬季自地面刈去，使次春重新萌发新枝，如胡枝子、荆条及醉鱼草等均宜用此法。这种方法对绿化结合生产以枝条作编织材料的种类很有实用价值。,灌木；先花后叶；当年新梢；观枝；观叶；重剪；轻剪；萌芽力,园林树木学-第11章 园林树木的修剪与整形-11.5.3 灌木类的剪整-166-166
M_YLSMX_V1_0276,园林树木学,第11章 园林树木的修剪与整形,11.5.4 藤木类的剪整,167,167,棚架式凉廊式和篱垣式藤木剪整,summary,在自然风景区中，对藤本植物很少加以修剪管理，但在一般的园林绿地中则有以下几种处理方式。棚架式：对于卷须类及缠绕类藤本植物多用此种方式进行剪整。剪整时，应在近地面处重剪，使发生数条强壮主蔓，然后垂直诱引主蔓于棚架的顶部，并使侧蔓均匀地分布在架上，则可很快地成为荫棚。在华北、东北各地，对不耐寒的种类如葡萄，需每年下架，将病弱衰老枝剪除，均匀地选留结果母枝，经盘卷扎缚后埋于土中，次年再行出土上架。至于耐寒的种类，如紫藤等则可不必进行下架埋土防寒工作。除隔数年将病、老或过密枝疏剪外，一般不必每年剪整。凉廊式：常用于卷须类及缠绕类植物，亦偶用吸附类植物。因凉廊有侧方格架，所以主蔓勿过早诱引于廊顶，否则容易形成侧面空虚。篱垣式：多用于卷须类及缠绕类植物。将侧蔓行水平诱引后，每年对侧枝施行短剪，形成整齐的篱垣形式。,藤木；棚架式；凉廊式；篱垣式；卷须类；缠绕类；紫藤；短剪,园林树木学-第11章 园林树木的修剪与整形-11.5.4 藤木类的剪整-167-167
M_YLSMX_V1_0277,园林树木学,第11章 园林树木的修剪与整形,11.5.4 藤木类的剪整,167,167,附壁式和直立式藤木剪整,summary,附壁式：本式多用吸附类植物为材料。方法很简单，只需将藤蔓引于墙面即可自行依靠吸盘或吸附根而逐渐布满墙面。例如爬山虎、凌霄、扶芳藤、常春藤等均用此法。此外，在某些庭园中，有在壁前20～50cm处设立格架，在架前栽植植物的，例如蔓性蔷薇等开花繁茂的种类多在建筑物的墙面前采用本法。修剪时应注意使壁面基部全部覆盖，各蔓枝在壁面上应分布均匀，勿使互相重叠交错为宜。在本式剪整中，最易发生的毛病为基部空虚，不能维持基部枝条长期茂密。对此，可配合轻、重修剪以及曲枝诱引等综合措施，并加强栽培管理工作。直立式：对于一些茎蔓粗壮的种类，如紫藤等，可以剪整成直立灌木式。此式如用于公园道路旁或草坪上，可以收到良好的效果。,附壁式；吸附类植物；爬山虎；凌霄；常春藤；基部空虚；直立式；紫藤,园林树木学-第11章 园林树木的修剪与整形-11.5.4 藤木类的剪整-167-167
M_YLSMX_V1_0278,园林树木学,第11章 园林树木的修剪与整形,11.5.5 植篱的剪整,167,168,植篱剪整和整形式植篱形式,summary,植篱（hedge）又称为绿篱、生篱，剪整时应注意设计意图和要求。自然式植篱一般可不行专门的剪整措施，仅在栽培管理过程中将病老枯枝剪除即可。对整形式植篱则需施行专门的修剪整形工作。形式有各式各样。有剪整成几何形体的，有剪成高大的壁篱式作雕像、山石、喷泉等背景用，亦有将植篱本身作为景物的；亦有将树木单植或丛植，然后剪整成鸟、兽、建筑物或具有纪念、教育意义等雕塑形式；上述种种可统称为树木造型艺术（topiary art）。,植篱；绿篱；生篱；自然式植篱；整形式植篱；树木造型艺术,园林树木学-第11章 园林树木的修剪与整形-11.5.5 植篱的剪整-167-168
M_YLSMX_V1_0279,园林树木学,第11章 园林树木的修剪与整形,11.5.5 植篱的剪整,168,168,整形式植篱栽植和侧断面要求,summary,整形式植篱在栽植的方式上，通常多用直线形，但在园林中为了特殊的需要，例如需方便于安放坐椅、雕像等物时，亦可栽成各种曲线或几何形。在剪整时，立面的形体必须与平面的栽植形式相和谐。此外，在不同的小地形中，运用不同的整剪方式，亦可收到改造地形的功效，这样不但增加了美化效果，而且对防止水土流失方面亦有着很大的实用意义。在以上各式的剪整中，经验丰富的可随手剪去即能达到整齐美观的要求，不熟练的则应先用线绳定型，然后以线为界，进行修剪。植篱最易发生下部干枯空裸现象，因此在剪整时，其侧断面以呈梯形最好，可以保持下部枝叶受到充分的阳光而生长茂密不易秃裸。反之，如断面呈倒梯形，则植篱下部易迅速秃空，不能长久保持良好效果。,整形式植篱；直线形；曲线；几何形；侧断面；梯形；下部空裸；线绳定型,园林树木学-第11章 园林树木的修剪与整形-11.5.5 植篱的剪整-168-168
M_YLSMX_V1_0280,园林树木学,第11章 园林树木的修剪与整形,11.5.6 桩景树的剪整（树木的艺术造型）,168,168,桩景树艺术造型的意义,summary,中国的古老庭园以及许多新建的园林曾经有过分强调园林建筑的思想，往往把大量财力用于建造亭楼廊榭，热衷于重院回廊、楼阁相望，而对“用植物造景”的思想认识不足。当然，必要的园林建筑是绝不应忽视的，但园林绿化建设的根本与精髓在于以植物来美化环境是不容置疑的。植物造景有许多方法，其中之一即运用桩景树。现在概括地讲树木的艺术造型问题。,桩景树；艺术造型；园林建筑；植物造景；美化环境,园林树木学-第11章 园林树木的修剪与整形-11.5.6 桩景树的剪整（树木的艺术造型）-168-168
M_YLSMX_V1_0281,园林树木学,第11章 园林树木的修剪与整形,11.5.6 桩景树的剪整（树木的艺术造型）,168,169,桩景树艺术形体类型,summary,一般以仿照自然界古树名木的奇姿异态，加上园林师自己的构思，运用栽培技术进行艺术加工，经过多年精心的培养，才能创造出优美的树形。直干式：树木主干直立，树冠的各主、侧枝经过全盘的构思规划布局，运用剪、裁、盘、曲和缚扎定位，最后形成独具情趣的树冠。剪整要点是培养主干达一定高度后，施行摘心，对各主侧枝必须按创作意图进行配置。对主干顶端的收尾形式应妥为运用预留侧主枝，一般不宜采用枯梢秃顶式接尾。屈干式：主干屈折，主枝因势托展有拱迎体态。剪整要点在于做好主枝方向与层次距离的配列。悬崖式：主干基部直立、中部倾斜、上部向前悬垂，状如飞瀑，各主侧枝呈高低错落配列。劈干式：主干劈分为二，主枝呈层配列。此式目前在广东汕头一带较多，主要显示栽培养护技艺。双干式：主干二，通常斜生，两干一高一低，方向各异而又相互呼应，树冠亦呈相互呼应的二体。连理式：将二干或二主枝在距地一定高度处进行嫁接，形成连理干或连理枝。露根式：对根系发达的树种，可逐年除土露根，最后形成盘龙舞爪的形状。,桩景树；直干式；屈干式；悬崖式；劈干式；双干式；连理式；露根式,园林树木学-第11章 园林树木的修剪与整形-11.5.6 桩景树的剪整（树木的艺术造型）-168-169
M_YLSMX_V1_0282,园林树木学,第11章 园林树木的修剪与整形,11.5.6 桩景树的剪整（树木的艺术造型）,169,170,桩景树盘扎技术,summary,桩景树的剪整技术有多种，可概括为3类。盘扎：对较柔韧或比较细的干及枝条可用此法。依园林师的构思将枝条弯曲，用铅丝、麻皮或棕丝扎缚拉引使之固定。对较粗的枝条，可加支柱绑缚固定。用本法所造成的盘曲姿势比较圆滑柔软，其特点为只用手力使之盘曲而扎缚，并不用刀子刻切枝条，故花农树艺者在传统上称为“软式”技法。枝条的盘扎时期，以在休眠期施行为好，一般在秋末落叶后或早春萌芽前施行为好，应避免在芽已萌发长大后施行，否则芽易被碰掉。对于当年生长的新梢，可以随其生长长度而适时加以盘扎。已盘扎完毕的枝条，视其固定的程度，一般经过1个生长季后，在次年生长期开始前应行解除盘扎物，以免嵌入枝内。,桩景树；盘扎；铅丝；麻皮；棕丝；支柱；软式技法；休眠期,园林树木学-第11章 园林树木的修剪与整形-11.5.6 桩景树的剪整（树木的艺术造型）-169-170
M_YLSMX_V1_0283,园林树木学,第11章 园林树木的修剪与整形,11.5.6 桩景树的剪整（树木的艺术造型）,170,170,桩景树刻拧和撬树皮技术,summary,刻拧：对粗硬不易弯曲的干或枝条，或者欲做成硬线条姿态的树木常用本法。本做法可使人产生浑厚有力、刚劲古朴的艺术效果，树艺者在传统上称为“硬式”技法。对欲使之弯曲的粗干，可用利刃纵裂枝干，使之劈裂，即易扭曲而不会折断。欲行大角度折屈时，可在折屈处刻出缺口，就可使易弯折而又不会断离。为了避免折口水分过分蒸发，可行包扎及涂泥，如此经1个月以后可以不再涂泥。作切口时，视弯折角度的大小，切口深度为枝径的1/3～2/3，切口应自上而下斜切。欲使枝条呈左右方向弯折时则切口应在枝条的左方及右方分别切入，如欲使枝条呈螺旋状回转时，则切口也应呈螺旋状排列，一般是每3～5刀转1周。用刀切刻切口的时期应在芽刚萌动时进行，如过早，则常会因切刻而不易发芽；如过晚，则芽已长大故很易被碰落。撬树皮：为使树干上某个部分有疙状隆起有如高龄老树状，可以在生长最旺盛的时期，用小刀插入树皮下轻轻撬动，使皮层与木质部分离，则经几个月后这个部分就会呈疙状隆起。,刻拧；硬式技法；纵裂；切口；包扎；撬树皮；疙状隆起,园林树木学-第11章 园林树木的修剪与整形-11.5.6 桩景树的剪整（树木的艺术造型）-170-170
M_YLSMX_V1_0284,园林树木学,第11章 园林树木的修剪与整形,11.5.6 桩景树的剪整（树木的艺术造型）,170,171,撕裂枝条和枯古木利用技术,summary,撕裂枝条：主干上的侧枝如欲去除时，不必用剪剪截，可用手撕除，这样就必然会连树皮一起撕下露出一部分主干的木质部，结果就会造成有如老树在自然界受到风雷损害一样的形貌。其他有原来用剪、锯切断处，凡是断面整齐平滑的，均应用刀施行艺术加工切刻成风雷自然折损的形貌。施用本法的树木，最后均应在断损处涂上具有自然枯木色彩的防腐剂。枯古木的利用：对某些体形姿态优美或具有一定历史价值或意义的枯古木，过去均一概挖除，这无异损失不少风景资源，实应改变处理办法。具有积极意义的做法是首先将枯木进行杀虫杀菌和防腐处理，以及必要的安全加固处理。然后在老干内方边缘适当位置纵刻裂沟，补植幼树并使幼树主干与古木干沟嵌合，外面用水苔缠好，再加细竹，然后用绳绑紧，如此经过数年，幼树长粗，嵌入部长得很紧，未嵌入部被迫向外增粗遮盖了切刻的痕迹而宛若枯木回春了。值得注意的是有一种错误观念，认为桩景树只能盆栽不能地栽，这是不正确的。实际上在中国园林中早有运用大的桩景树进行造景配植的手法，例如河南省鄢陵县姚家花园以及广东省潮汕地区等不少地方均有这种传统，只是由于种种原因未被注意罢了。实际上地栽的桩景树与“盆栽”（盆景 Chinese Penjing）是同源的，均是园林树木栽培技术中的重要组成部分。,撕裂枝条；枯古木；风雷折损；防腐剂；杀虫杀菌；幼树补植；桩景树；盆景,园林树木学-第11章 园林树木的修剪与整形-11.5.6 桩景树的剪整（树木的艺术造型）-170-171
M_YLSMX_V1_0285,园林树木学,第11章 园林树木的修剪与整形,11.5.7 其他剪整方式的整理和发掘,171,171,地方性剪整技术的整理和发掘,summary,中国各地花农在长期的实践中积累了许多修剪整形方面的丰富经验，他们结合传统的技法和当地的特点，创造出许多富于地方风格的剪整方法，前面曾提及的河南省鄢陵县，有捏狮子、扎牌楼、蓬子松、灯台松等手法，在广东潮汕地区有劈干法，其他如江苏、福建、四川……各地均具有悠久的花木栽培历史，都有各具特色的剪整技术，这些都亟待总结、整理和提炼，以便使中国的园林树木剪整技术得到进一步的提高。,剪整方式；地方风格；花农；鄢陵；潮汕；劈干法；整理；提炼,园林树木学-第11章 园林树木的修剪与整形-11.5.7 其他剪整方式的整理和发掘-171-171
M_YLSMX_V1_0286,园林树木学,第11章 园林树木的修剪与整形,11.5.7 其他剪整方式的整理和发掘,171,171,雕塑式造型和化学整枝的应用,summary,应注意的是各种雕塑式造型均很费工，在园林中难于大量应用，最好以画龙点睛的方式加以运用，或者较集中地应用，以便充分表现园景特色。造型本身应具有较高的艺术美效果，有思想内容，且须与周围的景色相协调。在现代栽培管理技术中，为了节约人工，可以利用化学药剂进行化学整枝，例如对植株进行叶面喷洒辛酸（Caprylic acid）或多效唑（PP333，即Paclobutrazol）均可抑制植物的顶芽生长以及侧枝的生长，使植株较长期的保持一定的造型。但在剂量浓度方面，不同的植物种类是不尽相同的。,雕塑式造型；园景特色；艺术美；化学整枝；辛酸；多效唑；顶芽生长；剂量浓度,园林树木学-第11章 园林树木的修剪与整形-11.5.7 其他剪整方式的整理和发掘-171-171
M_YLSMX_V1_0287,园林树木学,第12章 园林树木的土、肥、水管理,12.1.1 树木生长地的土壤条件,172,172,园林树木对土壤条件的基本要求,summary,土壤是树木生长的基地，也是树木生命活动所需求的水分、各种营养元素和微量元素的源泉。因此，土壤的好坏直接关系着树木的生长。不同的树种对土壤的要求是不同的，但是一般言之，树木都要求保水保肥能力好的土壤，同时在雨水过多或积水（除耐水湿的以外）时，往往易引起烂根，故下层排水良好非常重要，因此下层土壤富含沙砾时最为理想。此外，又要求栽植地的土壤应充分风化，才能提供需要的养分。,土壤条件；保水；保肥；积水；烂根；下层排水；沙砾；风化,园林树木学-第12章 园林树木的土、肥、水管理-12.1.1 树木生长地的土壤条件-172-172
M_YLSMX_V1_0288,园林树木学,第12章 园林树木的土、肥、水管理,12.1.1 树木生长地的土壤条件,172,173,园林树木生长地土壤类型,summary,园林树木生长地的土壤条件十分复杂。据调查园林树木生长地的土壤，大致可分为以下几类：荒山荒地的土壤尚未深翻熟化，肥力低。平原肥土最适合园林树木生长，但这种条件不多。水边低湿地一般土壤紧实，水分多，通气不良，土质多带盐碱（北方）。煤灰土或建筑垃圾土，是在居住区由生活产生的废物，如煤灰、垃圾、瓦砾、动植物残骸等形成的煤灰土以及建筑后留下的灰槽、灰渣、煤屑、砂石、砖瓦块、碎木等建筑垃圾堆积而成的土壤。市政工程施工后的场地，在城市中如地铁、人防工程等处由于施工，将未熟化的心土翻到表层，使土壤肥力降低，而且机械施工、碾压土地，会造成土壤坚硬、土壤通气不良。人工土层就是人工修造的，代替天然地基的构筑物，这个概念是针对城市建筑过密现象而解决土地利用问题的一种方法。沿海地区的土壤，滨海填筑地因受填筑土的来源和海潮及海潮风影响，砂质土壤盐分被雨水溶解后能够迅速排出，黏性土壤因透水性小便会长期残留盐分。酸性红壤在中国长江以南地区常常遇到，红壤呈酸性反应，土粒细，土壤结构不良，水分过多时土粒吸水成糊状，干旱时水分容易蒸发散失，土块易变得紧实坚硬，又常缺乏氮、磷、钾等元素。工矿污染地由矿山和工厂排出的废水里含有害成分，污染土地，致使树木不能生长，此类情况，除用良好的土壤替换外，别无他法。紧实的土壤常受人流践踏和车辆碾压，使土壤密度增加，孔隙度降低，通透性不良。,荒山荒地；平原肥土；低湿地；建筑垃圾土；人工土层；沿海土壤；酸性红壤；紧实土壤,园林树木学-第12章 园林树木的土、肥、水管理-12.1.1 树木生长地的土壤条件-172-173
M_YLSMX_V1_0289,园林树木学,第12章 园林树木的土、肥、水管理,12.1.2 树木栽植前的整地,173,174,树木栽植前整地工作的特点和内容,summary,整地，即土壤改良和土壤管理，是保证树木成活和健壮生长的有力措施。园林树木的整地工作既要做到严格细致，又要因地制宜。园林树木的整地应结合地形进行整理，除满足树木生长发育对土壤的要求外，还应注意地形地貌的美观。在疏林草地或栽种地被植物的树林、树群、树丛中，整地工作应分2次进行：第1次在栽植乔灌木以前；第2次则在栽植乔灌木之后及铺草坪或其他地被植物之前。园林的整地工作，包括以下几项内容：适当整理地形、翻地、去除杂物、碎土、耙平、填压土壤。,整地；土壤改良；土壤管理；因地制宜；地形地貌；翻地；去除杂物；耙平,园林树木学-第12章 园林树木的土、肥、水管理-12.1.2 树木栽植前的整地-173-174
M_YLSMX_V1_0290,园林树木学,第12章 园林树木的土、肥、水管理,12.1.2 树木栽植前的整地,174,174,不同地区整地做法,summary,一般平缓地区的整地，对8°以下的平缓耕地或半荒地，可采取全面整地。通常多翻耕30cm的深度，以利蓄水保墒。对于重点布置地区或深根性树种可翻掘50cm深，并施有机肥，借以改良土壤。市政工程场地和建筑地区的整地，在这些地区常遗留大量灰槽、灰渣、砂石、砖石、碎木及建筑垃圾等，在整地之前应全部清除，还应将因挖除建筑垃圾而缺土的地方，换入肥沃土壤。低湿地区的整地，解决的办法是挖排水沟，降低地下水位，防止返碱。新堆土山的整地，人工新堆的土山，要令其自然沉降，然后才可整地植树，因此通常多在土山堆成后，至少经过1个雨季，始行整地。荒山整地，在荒山整地之前，要先清理地面，刨出枯树根，搬除可以移动的障碍物，在坡度较平缓、土层较厚的情况下，可以采用水平带状整地。,全面整地；翻耕；有机肥；建筑垃圾；低湿地区；排水沟；新堆土山；荒山整地,园林树木学-第12章 园林树木的土、肥、水管理-12.1.2 树木栽植前的整地-174-174
M_YLSMX_V1_0291,园林树木学,第12章 园林树木的土、肥、水管理,12.1.2 树木栽植前的整地,174,174,整地季节要求,summary,整地季节的早晚对完成整地任务的好坏直接有关，在一般情况下，应提前整地，以便发挥蓄水保墒的作用，并可保证植树工作及时进行。这一点在干旱地区，其重要性尤为突出。一般整地应在植树前3个月以上的时期内（最好经过1个雨季）进行，如果现整现栽，效果将会大受影响。,整地季节；提前整地；蓄水保墒；植树；干旱地区；现整现栽,园林树木学-第12章 园林树木的土、肥、水管理-12.1.2 树木栽植前的整地-174-174
M_YLSMX_V1_0292,园林树木学,第12章 园林树木的土、肥、水管理,12.1.3 树木生长地的土壤改良及管理,174,175,园林绿地土壤改良及管理任务,summary,园林绿地土壤改良不同于农作物的土壤改良，农作物土壤改良可以经过多次深翻、轮作、休闲和多次增施有机肥等手段。而城市园林绿地的土壤改良，不可能采用轮作、休闲等措施，只能采用深翻、增施有机肥等手段来完成，以保证树木能正常生长几十年至百余年。园林绿地土壤改良和管理的任务，是通过各种措施，来提高土壤的肥力，改善土壤结构和理化性质，不断供应园林树木所需的水分与养分，为其生长发育创造良好的条件。同时还可以结合实行其他措施，维持地形地貌整齐美观，减少土壤冲刷和尘土飞扬，增强园林景观效果。园林绿地的土壤改良多采用深翻熟化、客土改良、培土与掺沙和施有机肥等措施。,土壤改良；深翻；有机肥；土壤肥力；理化性质；水分；养分；景观效果,园林树木学-第12章 园林树木的土、肥、水管理-12.1.3 树木生长地的土壤改良及管理-174-175
M_YLSMX_V1_0293,园林树木学,第12章 园林树木的土、肥、水管理,12.1.3.1 深翻熟化,175,175,深翻熟化对土壤和树木生长的作用,summary,深翻结合施肥，可改善土壤结构和理化性质，促使土壤团粒结构形成，增加孔隙度。因而，深翻后土壤含水量大为增加。深翻后土壤的水分和空气条件得到改善，使土壤微生物活动加强，可加速土壤熟化，使难溶性营养物质转化为可溶性养分，相应地提高了土壤肥力。园林树木很多是深根性植物，根系活动很旺盛。因此，在整地、定植前要深翻，给根系生长创造良好条件，促使根系向纵深发展。对重点布置区或重点树种还应适时深耕，以保证树木随着树龄的增长，对肥、水、热的需要。,深翻熟化；施肥；团粒结构；孔隙度；微生物；可溶性养分；深根性植物,园林树木学-第12章 园林树木的土、肥、水管理-12.1.3.1 深翻熟化-175-175
M_YLSMX_V1_0294,园林树木学,第12章 园林树木的土、肥、水管理,12.1.3.1 深翻熟化,175,175,深翻时间深度和土层处理,summary,深翻的时间一般以秋末冬初为宜。此时，地上部生长基本停止或趋于缓慢，同化产物消耗减少，并已经开始回流积累，深翻后正值根部秋季生长高峰，伤口容易愈合；同时容易发出部分新根，吸收和合成营养物质，在树体内进行积累；有利于树木次年的生长发育；深翻后经过冬季，有利于土壤风化积雪保墒；同时，深翻后经过大量灌水，土壤下沉，土粒与根系进一步密接，有助于根系生长。深翻的深度与地区、土质、树种、砧木等有关，黏重土壤深翻应较深，砂质土壤可适当浅耕，地下水位高时宜浅，下层为半风化的岩石时则宜加深以增厚土层；深层为砾石，也应翻得深些，拣出砾石并换好土，以免肥、水淋失；地下水位低，土层厚，栽植深根性树木时则宜深翻，反之则浅。下层有黄淤土、白干土、胶泥板或建筑地基等残存物时，深翻深度则以打破此层为宜，以利渗水。可见，深翻深度要因地、因树而异，在一定范围内，翻得越深效果越好，一般为60～100cm，最好距根系主要分布层稍深、稍远一些，以促进根系向纵深生长，扩大吸收范围，提高根系的抗逆性。,深翻时间；秋末冬初；深翻深度；黏重土壤；砂质土壤；地下水位；砾石；根系抗逆性,园林树木学-第12章 园林树木的土、肥、水管理-12.1.3.1 深翻熟化-175-175
M_YLSMX_V1_0295,园林树木学,第12章 园林树木的土、肥、水管理,12.1.3.1 深翻熟化,175,175,深翻效果年限和土层放置,summary,深翻后的作用可保持多年，因此，不需要每年都进行深翻。深翻效果持续年限的长短与土壤有关，一般黏土地、游注地翻后易恢复紧实，保持年限较短；疏松的砂壤土保持年限则长。据报道，地下水位低、排水好，翻后第2年即可显示出深翻效果，多年后效果尚较明显；排水不良的土壤保持深翻效果的年限较短。深翻应结合施肥、灌溉同时进行。深翻后的土壤，须按土层状况加以处理，通常维持原来的层次不变，就地耕松后掺和有机肥，再将心土放在下部，表土放在表层。有时为了促使心土迅速熟化，也可将较肥沃的表土放置沟底，而将心土覆在上面，但应根据绿化种植的具体情况从事，以免引起不良的副作用。,深翻效果；保持年限；黏土地；砂壤土；施肥；灌溉；心土；表土,园林树木学-第12章 园林树木的土、肥、水管理-12.1.3.1 深翻熟化-175-175
M_YLSMX_V1_0296,园林树木学,第12章 园林树木的土、肥、水管理,12.1.3.2 客土栽培,175,176,客土栽培适用情况,summary,园林树木有时必须实行客土栽培，主要在以下情况下进行：树种需要有一定酸度的土壤，而本地土质不合要求，最突出的例子是在北方种酸性土植物，如栀子、杜鹃花、山茶、八仙花等，应将局部地区的土壤全换成酸性土。至少也要加大种植坑，放入山泥、泥炭土、腐叶土等，并混拌有机肥料，以符合酸性树种的要求。栽植地段的土壤根本不适宜园林树木生长的如坚土、重黏土、砂砾土及被有毒的工业废水污染的土壤等，或在清除建筑垃圾后仍然板结，土质不良，这时亦应酌量增大栽植面，全部或部分换入肥沃的土壤。,客土栽培；酸性土；栀子；杜鹃花；山茶；八仙花；污染土壤；换土,园林树木学-第12章 园林树木的土、肥、水管理-12.1.3.2 客土栽培-175-176
